year,county,state,rcra_violations_count,unit_of_measure,annual_toxic_emissions_sum,party_in_control
2011,SANTA ROSA,FL,24,,,R
2011,SARASOTA,FL,38,,,R
2011,SARATOGA,NY,9,,,R
2011,SARPY,NE,1,,,
2011,SCHENECTADY,NY,13,,,
2011,SCHUYLKILL,PA,9,,,R
2011,SCOTT,IA,14,,,R
2011,SCOTT,MN,7,,,
2011,SEDGWICK,KS,335,,,R
2011,SEMINOLE,FL,37,,,R
2011,SHAWNEE,KS,85,,,R
2011,SHELBY,AL,4,,,
2011,SHELBY,TN,98,,,R
2011,SKAGIT,WA,55,,,D
2011,SMITH,TX,5,,,
2011,SNOHOMISH,WA,85,,,D
2011,SOLANO,CA,7,,,N
2011,SOMERSET,NJ,49,,,R
2011,SONOMA,CA,4,,,D
2011,SPARTANBURG,SC,58,,,R
2011,SPOKANE,WA,75,,,R
2011,SPOTSYLVANIA,VA,9,,,
2011,ST. CHARLES,MO,28,,,R
2011,ST. CLAIR,IL,14,,,R
2011,ST. CLAIR,MI,3,,,R
2011,ST. JOHNS,FL,2,,,R
2011,ST. JOSEPH,IN,1,,,
2011,ST. LOUIS,MN,2,,,
2011,ST. LOUIS,MO,26,,,D
2011,ST. LOUIS CITY,MO,36,,,
2011,ST. LUCIE,FL,2,,,D
2011,STANISLAUS,CA,13,,,R
2011,STARK,OH,9,,,R
2011,STEARNS,MN,9,,,
2011,STRAFFORD,NH,1,,,
2011,SUFFOLK,NY,283,,,D
2011,SULLIVAN,TN,23,,,R
2011,SUMMIT,OH,81,,,D
2011,SUMNER,TN,4,,,
2011,SUMTER,FL,10,,,R
2011,SUMTER,SC,2,,,R
2011,SUSSEX,DE,15,,,R
2011,SUSSEX,NJ,11,,,R
2011,SUTTER,CA,2,,,R
2011,TARRANT,TX,15,,,R
2011,TERREBONNE,LA,5,,,D
2011,THURSTON,WA,7,,,D
2011,TIPPECANOE,IN,7,,,R
2011,TOM GREEN,TX,1,,,R
2011,TOMPKINS,NY,4,,,D
2011,TRAVIS,TX,24,,,D
2011,TRUMBULL,OH,10,,,D
2011,TULARE,CA,10,,,R
2011,TULSA,OK,24,,,
2011,ULSTER,NY,9,,,N
2011,UNION,NC,13,,,R
2011,UNION,NJ,35,,,D
2011,UTAH,UT,10,,,R
2011,VANDERBURGH,IN,11,,,R
2011,VENTURA,CA,6,,,N
2011,VIGO,IN,18,,,
2011,VOLUSIA,FL,31,,,D
2011,WAKE,NC,12,,,R
2011,WALLA WALLA,WA,8,,,
2011,WARREN,NJ,11,,,R
2011,WARREN,OH,4,,,R
2011,WASHINGTON,AR,8,,,N
2011,WASHINGTON,MD,6,,,R
2011,WASHINGTON,MN,5,,,
2011,WASHINGTON,OR,15,,,D
2011,WASHINGTON,PA,2,,,D
2011,WASHOE,NV,50,,,R
2011,WASHTENAW,MI,135,,,D
2011,WAUKESHA,WI,23,,,R
2011,WAYNE,MI,139,,,D
2011,WAYNE,OH,21,,,R
2011,WELD,CO,2,,,R
2011,WESTCHESTER,NY,58,,,D
2011,WESTMORELAND,PA,22,,,R
2011,WHATCOM,WA,32,,,R
2011,WHITE,AR,8,,,R
2011,WHITFIELD,GA,7,,,
2011,WICOMICO,MD,6,,,R
2011,WILL,IL,13,,,R
2011,WILLIAMSON,TN,6,,,R
2011,WILLIAMSON,TX,9,,,R
2011,WILSON,TN,7,,,R
2011,WINNEBAGO,IL,7,,,R
2011,WINNEBAGO,WI,22,,,
2011,WOOD,OH,55,,,R
2011,WOODBURY,IA,2,,,N
2011,WRIGHT,MN,4,,,
2011,WYANDOTTE,KS,188,,,D
2011,YAKIMA,WA,23,,,R
2011,YAMHILL,OR,3,,,D
2011,YELLOWSTONE,MT,6,,,
2011,YOLO,CA,3,,,N
2011,YORK,ME,30,,,D
2011,YORK,PA,71,,,R
2011,YORK,SC,15,,,R
2011,YUMA,AZ,8,,,R
2012,ADA,ID,16,,,R
2012,ADAMS,CO,26,,,D
2012,ADAMS,PA,9,,,R
2012,AIKEN,SC,5,,,R
2012,ALACHUA,FL,46,,,
2012,ALAMANCE,NC,1,,,R
2012,ALAMEDA,CA,15,,,D
2012,ALBANY,NY,48,,,D
2012,ALLEGAN,MI,2,,,R
2012,ALLEGHENY,PA,13,,,D
2012,ALLEN,IN,15,,,R
2012,ALLEN,OH,19,,,R
2012,ANCHORAGE,AK,2,,,
2012,ANDERSON,SC,19,,,R
2012,ANDROSCOGGIN,ME,14,,,R
2012,ANNE ARUNDEL,MD,5,,,D
2012,ANOKA,MN,2,,,R
2012,APACHE,AZ,2,,,D
2012,ARAPAHOE,CO,18,,,R
2012,ASCENSION,LA,19,,,R
2012,ASCENSION PARISH,LA,5,,,
2012,ATLANTIC,NJ,15,,,R
2012,BALDWIN,AL,12,,,R
2012,BALTIMORE,MD,26,,,D
2012,BALTIMORE CITY,MD,22,,,
2012,BARNSTABLE,MA,2,,,R
2012,BARTOW,GA,8,,,
2012,BAY,FL,38,,,R
2012,BAY,MI,3,,,D
2012,BEAVER,PA,9,,,D
2012,BELL,TX,20,,,R
2012,BENTON,AR,4,,,R
2012,BENTON,WA,36,,,R
2012,BERGEN,NJ,25,,,D
2012,BERKELEY,SC,6,,,R
2012,BERKS,PA,38,,,R
2012,BERNALILLO,NM,28,,,D
2012,BERRIEN,MI,10,,,R
2012,BEXAR,TX,24,,,N
2012,BIBB,GA,6,,,D
2012,BLACK HAWK,IA,15,,,D
2012,BLOUNT,TN,9,,,R
2012,BONNEVILLE,ID,5,,,
2012,BOONE,KY,31,,,R
2012,BOONE,MO,34,,,D
2012,BOULDER,CO,9,,,D
2012,BRADFORD,PA,7,,,R
2012,BRADLEY,TN,10,,,R
2012,BRAZORIA,TX,56,,,N
2012,BRAZOS,TX,11,,,R
2012,BREVARD,FL,49,,,R
2012,BRISTOL,MA,14,,,D
2012,BROOME,NY,5,,,R
2012,BROWARD,FL,78,,,D
2012,BROWN,WI,24,,,
2012,BRUNSWICK,NC,2,,,R
2012,BUCKS,PA,37,,,R
2012,BUNCOMBE,NC,2,,,D
2012,BURLINGTON,NJ,7,,,D
2012,BUTLER,OH,9,,,R
2012,BUTLER,PA,24,,,R
2012,CABARRUS,NC,4,,,R
2012,CADDO PARISH,LA,1,,,
2012,CALHOUN,AL,21,,,
2012,CALHOUN,MI,4,,,R
2012,CAMDEN,NJ,7,,,D
2012,CAMERON,TX,70,,,D
2012,CAMPBELL,KY,4,,,R
2012,CANADIAN,OK,2,,,
2012,CANYON,ID,5,,,
2012,CARROLL,GA,9,,,R
2012,CARVER,MN,2,,,
2012,CASS,MO,1,,,R
2012,CASS,ND,7,,,
2012,CECIL,MD,1,,,R
2012,CENTRE,PA,10,,,D
2012,CHAMPAIGN,IL,1,,,D
2012,CHARLES,MD,3,,,D
2012,CHARLESTON,SC,6,,,D
2012,CHARLOTTE,FL,2,,,R
2012,CHATHAM,GA,23,,,D
2012,CHAUTAUQUA,NY,6,,,R
2012,CHAVES,NM,5,,,R
2012,CHELAN,WA,6,,,
2012,CHEMUNG,NY,2,,,
2012,CHEROKEE,GA,8,,,R
2012,CHESTER,PA,70,,,R
2012,CHESTERFIELD,VA,34,,,R
2012,CHRISTIAN,KY,6,,,D
2012,CITRUS,FL,9,,,R
2012,CLACKAMAS,OR,8,,,R
2012,CLALLAM,WA,2,,,
2012,CLARK,IN,1,,,D
2012,CLARK,NV,23,,,D
2012,CLARK,OH,2,,,N
2012,CLARK,WA,70,,,R
2012,CLARKE,GA,6,,,D
2012,CLAY,FL,51,,,R
2012,CLAY,MO,19,,,N
2012,CLAYTON,GA,11,,,D
2012,CLERMONT,OH,4,,,R
2012,COBB,GA,4,,,R
2012,COCONINO,AZ,8,,,D
2012,COLLIER,FL,12,,,R
2012,COLLIN,TX,2,,,R
2012,COLUMBIA,GA,2,,,R
2012,COLUMBIANA,OH,8,,,R
2012,CONTRA COSTA,CA,11,,,R
2012,COOK,IL,36,,,D
2012,COWETA,GA,10,,,
2012,COWLITZ,WA,22,,,N
2012,CRAIGHEAD,AR,11,,,
2012,CUMBERLAND,ME,72,,,D
2012,CUMBERLAND,NC,2,,,D
2012,CUMBERLAND,NJ,2,,,D
2012,CUMBERLAND,PA,28,,,R
2012,CUYAHOGA,OH,148,,,D
2012,DAKOTA,MN,14,,,
2012,DALLAS,TX,75,,,D
2012,DANE,WI,14,,,D
2012,DAUPHIN,PA,11,,,R
2012,DAVIDSON,NC,9,,,R
2012,DAVIESS,KY,27,,,D
2012,DAVIS,UT,16,,,R
2012,DEKALB,GA,6,,,D
2012,DELAWARE,IN,2,,,D
2012,DELAWARE,PA,22,,,R
2012,DENTON,TX,4,,,R
2012,DENVER,CO,27,,,
2012,DESCHUTES,OR,23,,,D
2012,DONA ANA,NM,2,,,D
2012,DOUGLAS,CO,2,,,R
2012,DOUGLAS,GA,3,,,
2012,DOUGLAS,KS,18,,,N
2012,DOUGLAS,NE,32,,,D
2012,DOUGLAS,OR,14,,,D
2012,DURHAM,NC,21,,,D
2012,DUTCHESS,NY,5,,,D
2012,DUVAL,FL,208,,,
2012,EAST BATON ROUGE,LA,37,,,N
2012,EAST BATON ROUGE PARISH,LA,5,,,
2012,EATON,MI,9,,,R
2012,ECTOR,TX,12,,,R
2012,EL PASO,CO,21,,,R
2012,EL PASO,TX,16,,,D
2012,ELKHART,IN,13,,,
2012,ELLIS,TX,9,,,R
2012,ERIE,NY,26,,,D
2012,ERIE,PA,40,,,D
2012,ESCAMBIA,FL,26,,,R
2012,ESSEX,NJ,77,,,D
2012,ETOWAH,AL,18,,,
2012,FAIRFAX,VA,10,,,D
2012,FAIRFIELD,OH,2,,,R
2012,FAULKNER,AR,6,,,D
2012,FAYETTE,GA,3,,,R
2012,FAYETTE,KY,47,,,D
2012,FLORENCE,SC,5,,,R
2012,FORSYTH,NC,1,,,R
2012,FORT BEND,TX,42,,,N
2012,FRANKLIN,MO,22,,,R
2012,FRANKLIN,OH,46,,,D
2012,FRANKLIN,WA,14,,,
2012,FREDERICK,MD,5,,,R
2012,FRESNO,CA,28,,,R
2012,FULTON,GA,34,,,D
2012,GALVESTON,TX,12,,,R
2012,GARFIELD,CO,1,,,R
2012,GARLAND,AR,7,,,
2012,GASTON,NC,12,,,R
2012,GENESEE,MI,2,,,D
2012,GLOUCESTER,NJ,6,,,D
2012,GRAND TRAVERSE,MI,2,,,R
2012,GRANT,WA,20,,,
2012,GRAYS HARBOR,WA,3,,,
2012,GRAYSON,TX,1,,,R
2012,GREENE,MO,36,,,R
2012,GREENVILLE,SC,42,,,R
2012,GREGG,TX,22,,,
2012,GUILFORD,NC,26,,,R
2012,GWINNETT,GA,15,,,R
2012,HALL,GA,1,,,
2012,HAMILTON,IN,1,,,R
2012,HAMILTON,OH,10,,,N
2012,HAMILTON,TN,60,,,R
2012,HARFORD,MD,3,,,R
2012,HARNETT,NC,2,,,R
2012,HARRIS,TX,408,,,N
2012,HAWAII,HI,25,,,D
2012,HENDERSON,NC,3,,,R
2012,HENDRICKS,IN,6,,,R
2012,HENNEPIN,MN,56,,,D
2012,HENRICO,VA,7,,,R
2012,HENRY,GA,3,,,R
2012,HERNANDO,FL,15,,,R
2012,HIDALGO,TX,44,,,D
2012,HILLSBOROUGH,FL,73,,,R
2012,HILLSBOROUGH,NH,25,,,R
2012,HONOLULU,HI,33,,,D
2012,HORRY,SC,2,,,R
2012,HOUSTON,AL,17,,,
2012,HOUSTON,GA,4,,,R
2012,HOWARD,MD,3,,,D
2012,HUDSON,NJ,40,,,D
2012,HUNTERDON,NJ,1,,,
2012,IMPERIAL,CA,1,,,D
2012,INDIAN RIVER,FL,7,,,R
2012,IREDELL,NC,6,,,R
2012,JACKSON,MI,36,,,R
2012,JACKSON,MO,94,,,D
2012,JACKSON,OR,2,,,R
2012,JASPER,MO,17,,,R
2012,JEFFERSON,AL,88,,,N
2012,JEFFERSON,AR,5,,,D
2012,JEFFERSON,CO,16,,,N
2012,JEFFERSON,KY,69,,,D
2012,JEFFERSON,LA,12,,,R
2012,JEFFERSON,MO,14,,,R
2012,JEFFERSON,NY,3,,,
2012,JEFFERSON,TX,40,,,D
2012,JOHNSON,IA,21,,,D
2012,JOHNSON,IN,7,,,R
2012,JOHNSON,KS,212,,,R
2012,JOHNSTON,NC,1,,,R
2012,KALAMAZOO,MI,10,,,R
2012,KANAWHA,WV,10,,,D
2012,KANE,IL,2,,,R
2012,KAUAI,HI,2,,,D
2012,KENNEBEC,ME,6,,,D
2012,KENOSHA,WI,14,,,D
2012,KENT,DE,19,,,D
2012,KENT,MI,9,,,R
2012,KENTON,KY,15,,,
2012,KERN,CA,18,,,N
2012,KING,WA,520,,,D
2012,KINGS,CA,1,,,N
2012,KITSAP,WA,15,,,D
2012,KNOX,TN,21,,,R
2012,LA PLATA,CO,1,,,D
2012,LACKAWANNA,PA,8,,,D
2012,LAFAYETTE,LA,2,,,
2012,LAFOURCHE,LA,4,,,R
2012,LAKE,FL,24,,,R
2012,LAKE,IL,9,,,R
2012,LAKE,IN,20,,,D
2012,LAKE,OH,31,,,
2012,LANCASTER,NE,20,,,
2012,LANCASTER,PA,18,,,R
2012,LANE,OR,23,,,N
2012,LAPORTE,IN,1,,,D
2012,LARIMER,CO,13,,,R
2012,LASALLE,IL,1,,,
2012,LEA,NM,21,,,R
2012,LEBANON,PA,3,,,R
2012,LEE,AL,12,,,R
2012,LEE,FL,65,,,R
2012,LEHIGH,PA,9,,,R
2012,LEON,FL,24,,,D
2012,LEWIS,WA,43,,,
2012,LEXINGTON,SC,2,,,R
2012,LICKING,OH,8,,,R
2012,LINN,IA,35,,,D
2012,LINN,OR,15,,,R
2012,LIVINGSTON,MI,21,,,R
2012,LORAIN,OH,9,,,D
2012,LOS ANGELES,CA,80,,,N
2012,LOUDOUN,VA,2,,,R
2012,LOWNDES,GA,35,,,
2012,LUBBOCK,TX,5,,,N
2012,LUCAS,OH,64,,,D
2012,LUZERNE,PA,3,,,R
2012,LYCOMING,PA,8,,,
2012,MACOMB,MI,60,,,D
2012,MACON,IL,5,,,
2012,MADERA,CA,7,,,D
2012,MADISON,AL,75,,,
2012,MADISON,IL,25,,,D
2012,MADISON,IN,1,,,
2012,MAHONING,OH,6,,,D
2012,MANATEE,FL,26,,,R
2012,MARICOPA,AZ,78,,,R
2012,MARION,FL,51,,,R
2012,MARION,OR,10,,,R
2012,MARTIN,FL,14,,,R
2012,MASON,WA,23,,,D
2012,MAUI,HI,8,,,D
2012,MCKINLEY,NM,2,,,D
2012,MCLEAN,IL,8,,,R
2012,MCLENNAN,TX,6,,,R
2012,MECKLENBURG,NC,24,,,D
2012,MEDINA,OH,10,,,R
2012,MERCER,NJ,8,,,D
2012,MERCER,PA,8,,,R
2012,MERRIMACK,NH,6,,,
2012,MESA,CO,7,,,R
2012,MIAMI,OH,11,,,R
2012,MIAMI DADE,FL,3,,,
2012,MIAMI-DADE,FL,72,,,R
2012,MIDDLESEX,NJ,60,,,D
2012,MIDLAND,TX,16,,,D
2012,MILWAUKEE,WI,52,,,D
2012,MOBILE,AL,89,,,R
2012,MOHAVE,AZ,7,,,R
2012,MONMOUTH,NJ,20,,,R
2012,MONONGALIA,WV,36,,,D
2012,MONROE,IN,2,,,D
2012,MONROE,MI,43,,,
2012,MONROE,NY,63,,,R
2012,MONROE,PA,4,,,R
2012,MONTGOMERY,AL,27,,,R
2012,MONTGOMERY,MD,2,,,D
2012,MONTGOMERY,OH,18,,,D
2012,MONTGOMERY,PA,79,,,D
2012,MONTGOMERY,TN,4,,,R
2012,MONTGOMERY,TX,14,,,R
2012,MORGAN,AL,12,,,R
2012,MORRIS,NJ,33,,,R
2012,MULTNOMAH,OR,98,,,D
2012,MUSKEGON,MI,3,,,D
2012,NAPA,CA,6,,,D
2012,NASSAU,NY,130,,,R
2012,NEW CASTLE,DE,88,,,D
2012,NEW HANOVER,NC,2,,,R
2012,NIAGARA,NY,5,,,R
2012,NORFOLK,MA,29,,,D
2012,NORTHAMPTON,PA,16,,,D
2012,NORTHUMBERLAND,PA,4,,,D
2012,NUECES,TX,94,,,N
2012,OAKLAND,MI,53,,,R
2012,OCEAN,NJ,2,,,R
2012,OKALOOSA,FL,11,,,
2012,OKLAHOMA,OK,25,,,
2012,OLMSTED,MN,2,,,
2012,ONEIDA,NY,19,,,R
2012,ONONDAGA,NY,15,,,R
2012,ORANGE,CA,3,,,R
2012,ORANGE,FL,161,,,R
2012,ORANGE,NC,2,,,D
2012,ORANGE,NY,13,,,D
2012,OSCEOLA,FL,14,,,D
2012,OSWEGO,NY,1,,,R
2012,OTTAWA,MI,5,,,R
2012,OUTAGAMIE,WI,30,,,D
2012,PALM BEACH,FL,76,,,D
2012,PASCO,FL,65,,,R
2012,PASSAIC,NJ,53,,,D
2012,PENOBSCOT,ME,20,,,N
2012,PEORIA,IL,7,,,D
2012,PICKENS,SC,10,,,R
2012,PIERCE,WA,120,,,R
2012,PIMA,AZ,21,,,D
2012,PINAL,AZ,3,,,R
2012,PINELLAS,FL,174,,,D
2012,PITT,NC,3,,,D
2012,PLYMOUTH,MA,6,,,R
2012,POLK,FL,65,,,R
2012,POLK,IA,48,,,R
2012,PORTAGE,OH,6,,,D
2012,PORTER,IN,6,,,D
2012,PRINCE GEORGE'S,MD,5,,,D
2012,PRINCE GEORGES,MD,1,,,
2012,PULASKI,AR,76,,,N
2012,PUTNAM,NY,6,,,R
2012,RACINE,WI,22,,,
2012,RAMSEY,MN,23,,,D
2012,RENSSELAER,NY,14,,,R
2012,RICHLAND,OH,19,,,
2012,RICHLAND,SC,1,,,D
2012,RIVERSIDE,CA,7,,,R
2012,ROBESON,NC,1,,,D
2012,ROCK,WI,2,,,
2012,ROCKINGHAM,NH,14,,,
2012,ROCKLAND,NY,5,,,D
2012,ROWAN,NC,8,,,R
2012,RUTHERFORD,TN,9,,,R
2012,SACRAMENTO,CA,18,,,R
2012,SAGINAW,MI,13,,,D
2012,SALEM,NJ,16,,,D
2012,SALINE,AR,10,,,N
2012,SALT LAKE,UT,13,,,D
2012,SAN BENITO,CA,3,,,N
2012,SAN BERNARDINO,CA,31,,,N
2012,SAN DIEGO,CA,3,,,R
2012,SAN JOAQUIN,CA,13,,,R
2012,SAN JUAN,NM,9,,,R
2012,SAN MATEO,CA,5,,,D
2012,SANDOVAL,NM,3,,,D
2012,SANGAMON,IL,3,,,R
2012,SANTA CLARA,CA,17,,,D
2012,SANTA CRUZ,CA,1,,,D
2012,SANTA FE,NM,1,,,D
2012,SANTA ROSA,FL,12,,,R
2012,SARASOTA,FL,15,,,R
2012,SARATOGA,NY,1,,,R
2012,SARPY,NE,5,,,
2012,SCHENECTADY,NY,25,,,
2012,SCOTT,IA,12,,,D
2012,SEDGWICK,KS,80,,,N
2012,SEMINOLE,FL,34,,,R
2012,SHAWNEE,KS,57,,,N
2012,SHELBY,AL,4,,,
2012,SHELBY,TN,111,,,R
2012,SHERBURNE,MN,3,,,
2012,SKAGIT,WA,43,,,N
2012,SMITH,TX,6,,,R
2012,SNOHOMISH,WA,146,,,D
2012,SOLANO,CA,6,,,D
2012,SOMERSET,NJ,11,,,R
2012,SONOMA,CA,3,,,D
2012,SPARTANBURG,SC,33,,,R
2012,SPOKANE,WA,110,,,R
2012,SPOTSYLVANIA,VA,6,,,
2012,ST. CHARLES,MO,5,,,R
2012,ST. CLAIR,IL,2,,,D
2012,ST. CLAIR,MI,7,,,R
2012,ST. JOHNS,FL,4,,,R
2012,ST. JOSEPH,IN,4,,,
2012,ST. LAWRENCE,NY,2,,,D
2012,ST. LOUIS,MN,13,,,R
2012,ST. LOUIS,MO,19,,,D
2012,ST. LOUIS CITY,MO,46,,,
2012,ST. LUCIE,FL,3,,,D
2012,STAFFORD,VA,7,,,R
2012,STANISLAUS,CA,8,,,R
2012,STARK,OH,60,,,N
2012,STEARNS,MN,13,,,
2012,STRAFFORD,NH,13,,,
2012,SUFFOLK,NY,228,,,D
2012,SULLIVAN,TN,25,,,R
2012,SUMMIT,OH,65,,,D
2012,SUMNER,TN,18,,,
2012,SUMTER,FL,3,,,R
2012,SUMTER,SC,3,,,D
2012,SUSSEX,DE,27,,,R
2012,TARRANT,TX,58,,,N
2012,TAZEWELL,IL,1,,,R
2012,TERREBONNE,LA,3,,,D
2012,THURSTON,WA,30,,,D
2012,TIPPECANOE,IN,1,,,R
2012,TOMPKINS,NY,6,,,D
2012,TRAVIS,TX,22,,,N
2012,TRUMBULL,OH,20,,,D
2012,TULSA,OK,19,,,
2012,TUSCALOOSA,AL,43,,,
2012,ULSTER,NY,2,,,N
2012,UNION,NC,7,,,R
2012,UNION,NJ,24,,,D
2012,UTAH,UT,6,,,R
2012,VANDERBURGH,IN,6,,,D
2012,VIGO,IN,3,,,
2012,VOLUSIA,FL,59,,,N
2012,WAKE,NC,34,,,D
2012,WALLA WALLA,WA,12,,,
2012,WARREN,NJ,20,,,R
2012,WARREN,OH,2,,,R
2012,WASHINGTON,AR,8,,,R
2012,WASHINGTON,MD,14,,,R
2012,WASHINGTON,MN,5,,,
2012,WASHINGTON,OR,38,,,D
2012,WASHOE,NV,66,,,R
2012,WASHTENAW,MI,103,,,D
2012,WAUKESHA,WI,33,,,R
2012,WAYNE,MI,166,,,D
2012,WAYNE,OH,23,,,R
2012,WEBER,UT,1,,,R
2012,WELD,CO,12,,,R
2012,WESTCHESTER,NY,52,,,D
2012,WESTMORELAND,PA,12,,,R
2012,WHATCOM,WA,33,,,R
2012,WHITE,AR,3,,,R
2012,WHITFIELD,GA,6,,,
2012,WICOMICO,MD,2,,,R
2012,WILL,IL,2,,,D
2012,WILLIAMSON,TN,3,,,R
2012,WILLIAMSON,TX,2,,,R
2012,WILSON,TN,4,,,R
2012,WINNEBAGO,IL,2,,,R
2012,WINNEBAGO,WI,12,,,
2012,WOOD,OH,50,,,N
2012,WOODBURY,IA,6,,,D
2012,WRIGHT,MN,3,,,
2012,WYANDOTTE,KS,65,,,D
2012,YAKIMA,WA,18,,,R
2012,YAMHILL,OR,5,,,R
2012,YAVAPAI,AZ,11,,,R
2012,YELLOWSTONE,MT,6,,,
2012,YORK,ME,18,,,D
2012,YORK,PA,49,,,R
2012,YORK,SC,40,,,R
2012,YUMA,AZ,1,,,R
2013,ADA,ID,5,,,R
2013,ADAMS,CO,10,,,D
2013,ADAMS,PA,1,,,R
2013,AIKEN,SC,12,,,R
2013,ALACHUA,FL,35,,,
2013,ALAMEDA,CA,30,,,D
2013,ALBANY,NY,29,,,D
2013,ALLEGAN,MI,8,,,R
2013,ALLEGHENY,PA,18,,,D
2013,ALLEN,IN,17,,,R
2013,ALLEN,OH,16,,,R
2013,ANCHORAGE,AK,4,,,
2013,ANDERSON,SC,14,,,R
2013,ANDROSCOGGIN,ME,13,,,R
2013,ANNE ARUNDEL,MD,17,,,R
2013,ANOKA,MN,11,,,R
2013,ARAPAHOE,CO,6,,,R
2013,ARLINGTON,VA,3,,,D
2013,ASCENSION,LA,21,,,R
2013,ATLANTIC,NJ,2,,,R
2013,BALDWIN,AL,2,,,R
2013,BALTIMORE,MD,39,,,D
2013,BALTIMORE CITY,MD,7,,,
2013,BARNSTABLE,MA,4,,,R
2013,BARTHOLOMEW,IN,2,,,R
2013,BARTOW,GA,2,,,
2013,BAY,FL,6,,,R
2013,BAY,MI,1,,,D
2013,BEAVER,PA,2,,,D
2013,BELL,TX,18,,,R
2013,BENTON,AR,4,,,R
2013,BENTON,WA,23,,,R
2013,BERGEN,NJ,36,,,R
2013,BERKELEY,SC,3,,,R
2013,BERKELEY,WV,3,,,
2013,BERKS,PA,22,,,R
2013,BERNALILLO,NM,43,,,D
2013,BERRIEN,MI,6,,,R
2013,BEXAR,TX,60,,,N
2013,BIBB,GA,9,,,D
2013,BLACK HAWK,IA,19,,,D
2013,BLOUNT,TN,7,,,R
2013,BOONE,KY,24,,,R
2013,BOONE,MO,10,,,D
2013,BOULDER,CO,8,,,D
2013,BRADFORD,PA,4,,,R
2013,BRADLEY,TN,11,,,R
2013,BRAZORIA,TX,60,,,N
2013,BREVARD,FL,98,,,R
2013,BRISTOL,MA,43,,,D
2013,BROOME,NY,2,,,R
2013,BROWARD,FL,50,,,D
2013,BROWN,WI,19,,,
2013,BRUNSWICK,NC,5,,,R
2013,BUCKS,PA,42,,,R
2013,BUNCOMBE,NC,30,,,D
2013,BURLINGTON,NJ,9,,,R
2013,BUTLER,OH,18,,,R
2013,BUTLER,PA,22,,,R
2013,BUTTE,CA,1,,,D
2013,CABARRUS,NC,16,,,R
2013,CALHOUN,AL,10,,,
2013,CAMDEN,NJ,34,,,D
2013,CAMERON,TX,45,,,D
2013,CAMPBELL,KY,9,,,R
2013,CANADIAN,OK,2,,,
2013,CANYON,ID,1,,,
2013,CAPE MAY,NJ,3,,,R
2013,CARROLL,GA,18,,,R
2013,CARROLL,MD,7,,,
2013,CARVER,MN,1,,,
2013,CASS,MO,2,,,R
2013,CATAWBA,NC,11,,,R
2013,CENTRE,PA,8,,,D
2013,CHAMPAIGN,IL,6,,,D
2013,CHARLESTON,SC,9,,,D
2013,CHARLOTTE,FL,9,,,R
2013,CHATHAM,GA,8,,,D
2013,CHAUTAUQUA,NY,7,,,R
2013,CHAVES,NM,1,,,R
2013,CHELAN,WA,15,,,
2013,CHEMUNG,NY,1,,,
2013,CHESTER,PA,25,,,R
2013,CHESTERFIELD,VA,20,,,R
2013,CHRISTIAN,KY,4,,,D
2013,CITRUS,FL,4,,,R
2013,CLACKAMAS,OR,30,,,R
2013,CLALLAM,WA,9,,,
2013,CLARK,IN,3,,,D
2013,CLARK,NV,39,,,D
2013,CLARK,OH,3,,,N
2013,CLARK,WA,73,,,R
2013,CLAY,MO,19,,,N
2013,CLAYTON,GA,5,,,D
2013,CLERMONT,OH,1,,,R
2013,CLEVELAND,OK,2,,,R
2013,CLINTON,MI,3,,,
2013,COBB,GA,5,,,R
2013,COCONINO,AZ,2,,,D
2013,COLLIER,FL,5,,,R
2013,COLLIN,TX,12,,,R
2013,COLUMBIA,GA,4,,,R
2013,COLUMBIA,PA,3,,,R
2013,COLUMBIANA,OH,6,,,R
2013,COMAL,TX,12,,,R
2013,COMANCHE,OK,2,,,
2013,CONTRA COSTA,CA,10,,,R
2013,COOK,IL,94,,,D
2013,COWETA,GA,1,,,
2013,COWLITZ,WA,68,,,N
2013,CRAIGHEAD,AR,1,,,
2013,CRAVEN,NC,3,,,
2013,CUMBERLAND,ME,57,,,D
2013,CUMBERLAND,NC,14,,,D
2013,CUMBERLAND,NJ,7,,,N
2013,CUMBERLAND,PA,20,,,R
2013,CUYAHOGA,OH,129,,,D
2013,DAKOTA,MN,1,,,
2013,DALLAS,TX,45,,,D
2013,DANE,WI,11,,,D
2013,DAUPHIN,PA,9,,,R
2013,DAVIDSON,NC,7,,,R
2013,DAVIESS,KY,15,,,D
2013,DAVIS,UT,7,,,R
2013,DEKALB,GA,17,,,D
2013,DELAWARE,IN,20,,,D
2013,DELAWARE,OH,6,,,R
2013,DELAWARE,PA,17,,,R
2013,DENTON,TX,34,,,R
2013,DENVER,CO,17,,,
2013,DESCHUTES,OR,1,,,D
2013,DONA ANA,NM,10,,,D
2013,DORCHESTER,SC,10,,,R
2013,DOUGLAS,CO,5,,,R
2013,DOUGLAS,GA,17,,,
2013,DOUGLAS,KS,9,,,N
2013,DOUGLAS,NE,9,,,D
2013,DOUGLAS,OR,8,,,D
2013,DURHAM,NC,4,,,D
2013,DUTCHESS,NY,13,,,R
2013,DUVAL,FL,66,,,
2013,EAST BATON ROUGE,LA,40,,,N
2013,EATON,MI,6,,,R
2013,EL DORADO,CA,1,,,N
2013,EL PASO,CO,23,,,R
2013,EL PASO,TX,8,,,D
2013,ELKHART,IN,32,,,
2013,ELLIS,TX,5,,,R
